sampleid,x,y
110,839740.108843275,822970.514720029,0.0
111,837323.206620458,822772.761828055,1.9879547079372473e-05
112,840530.498628219,821794.017773626,0.0
113,838354.514607109,823181.068466964,0.0002370339899735419
114,838593.247248108,822655.081489355,0.00017495831951258473
115,840559.914294559,822191.380141106,0.0
116,839643.160569857,822646.552164999,0.0
117,840711.006596163,822721.174128431,0.0
118,837840.266176334,822862.606638355,0.0001738692956819307
119,839485.551131547,822577.143301704,0.0
120,839639.499207486,822890.763061242,0.0
121,837398.383544294,822987.103225799,3.700551728339791e-05
122,838004.055430158,822629.628172008,0.0001823409577901976
123,838962.147575797,821844.479485734,0.0
124,840168.696425468,823073.798955494,0.0
125,838280.181050851,822717.423655219,0.000212591105001864
126,838746.539071653,822155.264187894,9.884182670592674e-06
127,840868.540657157,822894.678007029,0.0
128,840771.356222418,823173.604680594,0.0
129,838222.458184499,822221.155334296,0.00011109038530239225
130,839741.658080115,823248.98832525,0.0
131,840487.762044,822025.57705883,0.0
132,840791.248155998,824129.474515413,0.0
133,840601.162360323,821971.290274924,0.0
134,839696.978611376,823014.165502198,0.0
135,840872.044351486,822829.078768789,0.0
136,839307.450352072,823840.357275736,0.0
137,839220.481508377,822953.988473933,2.65252345398324e-05
138,837773.661539612,823267.908675159,0.00015081903086382845
139,839958.165528771,822781.175091619,0.0
140,838811.558949495,822130.045024598,3.884495380383599e-06
141,837510.89579751,822564.856618476,0.00011511780154822474
142,838086.793098356,823708.177136878,0.0001093338087975334
143,840100.915452735,822231.80253274,0.0
144,840399.564231283,821859.187902569,0.0
145,840694.428198239,824052.951811277,0.0
146,839335.824275356,821626.750915679,0.0
147,840669.706547966,822784.329181164,0.0
148,840745.266432608,824038.615959855,0.0
149,840236.841868322,823400.51876481,0.0
150,837224.811847438,822447.346875559,0.00010707527259924633
151,840899.690838614,821750.27756323,0.0
152,840519.05627799,821959.093510059,0.0
153,837534.632570726,822940.601128293,8.506709395002872e-05
154,837563.08305458,822395.270874809,0.00013773690593349316
155,839473.553576832,821936.924159167,0.0
156,838454.980336282,821970.957351461,1.2314445062065664e-06
157,840328.823172356,824071.019982111,0.0
158,840426.559431801,823225.295547474,0.0
159,839043.421009687,823629.007406172,1.9066660799181704e-05
160,837120.24954601,822267.326974471,0.0001349101055667296
161,837989.896747086,823512.746379514,0.00015310965810819117
162,840593.917425991,821899.355622541,0.0
163,840817.855549533,823309.814073217,0.0
164,837958.995388733,822039.574272922,0.00013772631781670285
165,840035.260486736,822676.305236808,0.0
166,837751.944045955,822212.127802064,0.0001592191079574553
167,837676.3963003,821847.189848042,0.00019330878463863114
168,840812.420402688,822564.996067445,0.0
169,840388.421185679,821831.643843191,0.0
170,836733.258768699,823317.348797726,0.0
171,840726.844701344,823821.339326339,0.0
172,839711.704998706,823311.18180742,0.0
173,836753.780067864,823017.349126736,0.0
174,837175.020333842,823204.557603331,0.0
175,840579.960866795,821713.728267536,0.0
176,840571.717580458,823490.181774918,0.0
177,839597.998346947,822740.2468138,0.0
178,841060.667904525,822158.526144075,0.0
179,840516.009719224,821862.518502685,0.0
180,837413.538350195,822040.063520098,0.00019553537183184897
181,840784.527577082,822026.061196957,0.0
182,838599.217295152,823912.260580841,3.0026244129667233e-05
183,837752.051770686,823089.295834344,0.00015777389559126973
184,840008.887230806,822863.700149097,0.0
185,839991.495676709,823940.906490049,0.0
186,839848.32743714,823524.364877405,0.0
187,839751.438891378,822386.273817032,0.0
188,838837.304136603,822555.463912132,0.00010014829605910174
189,837597.797885864,822361.760186575,0.0001445497109366361
190,838310.698048519,822395.771391386,0.00012777685775836042
191,840042.824393007,823046.145198648,0.0
192,838158.456906568,822550.678071856,0.0001689115336298642
193,840446.186827798,823591.653565186,0.0
194,837807.441471037,823218.016317593,0.00016538452257891894
195,836993.63758169,823021.021238735,0.0
196,837416.227431576,823339.369034323,2.5851648734307664e-05
197,840447.083821199,822198.24525658,0.0
198,838268.333318753,821894.701827943,5.7638108011226996e-05
199,838653.640946121,823847.677762127,4.384620366919325e-05
200,837818.352466106,822148.107721239,0.00015729108206256103
201,839530.980634402,823953.166624964,0.0
202,838210.194204596,823305.670008575,0.00022048654997758657
203,839766.394569171,822922.304595113,0.0
204,839784.057687566,822749.432938958,0.0
205,839901.419923607,823851.335674402,0.0
206,837763.856368532,822857.871619607,0.00015294692608638056
207,840737.867009492,822548.76066918,0.0
208,840692.298347612,823573.059850715,0.0
209,838335.49087833,823493.242457003,0.0001832960791727743
210,838639.127804835,823182.195156001,0.00020287566285305802
211,838268.777744193,822643.307259474,0.00019694887144593355
212,840234.39807399,823453.838627144,0.0
213,838876.591211788,822712.119485567,0.00012038364159681415
214,838125.656142595,823039.203210382,0.0002351430356407249
215,840510.387867203,822046.563375602,0.0
216,839797.063397674,823021.117916627,0.0
217,838724.903492217,822483.927933707,0.00010851203456998761
218,840597.085492508,822720.239661066,0.0
219,837031.836234718,822631.218877746,3.318614579708965e-05
220,839285.769659677,821997.558573864,0.0
221,838345.544370715,822637.99965203,0.00019527385156983964
222,838033.579928522,821939.700555485,0.00012291843415019007
223,839451.055996721,821787.119422563,0.0
224,837952.592385542,821812.266221725,0.00014462370757900258
225,837501.617676758,823260.4421256,6.475029063062639e-05
226,839159.24902959,823646.646326896,0.0
227,840240.322091478,823728.908350321,0.0
228,837916.055808642,823632.785888951,0.00010784703433442883
229,839677.801501145,822145.47833889,0.0
230,839138.1028908,821974.348014843,0.0
231,838813.246256629,823774.648015689,3.813688786623816e-05
232,840813.425677918,824291.418677095,0.0
233,840620.355764313,823248.412623784,0.0
234,837606.015593127,823423.85166971,7.751336327504999e-05
235,839552.617490869,823611.346542397,0.0
236,840434.481030683,823057.912208586,0.0
237,838968.324810539,823686.503938253,2.522536769509942e-05
238,838188.343177002,821688.146264712,7.752284451918963e-05
239,837490.708306675,823378.741504239,4.668814623122423e-05
240,836975.698620273,822714.486081951,1.5474710526886404e-06
241,840638.05021136,824018.286703056,0.0
242,837712.573069922,822667.392492149,0.00015394528557076642
243,837778.034875766,822811.540973457,0.00015186363916068688
244,838497.056121087,823516.239117942,0.00016671744018672378
245,840361.499542681,822693.090714859,0.0
246,838605.134647843,822767.114471324,0.0001936022473654942
247,839765.792708742,823736.297677163,0.0
248,838346.866641243,821763.504411532,3.270800782883022e-05
249,840552.881322326,823127.918653547,0.0
250,838148.640811688,823650.569893462,0.00013317138728542244
251,838690.518514406,822114.638086972,8.750418787614073e-06
252,840269.804666491,823819.468450432,0.0
253,838091.748230783,822064.368106785,0.00010930973155478221
254,838367.0625745,822925.977222513,0.00023860306724862813
255,840631.442388995,821840.210184818,0.0
256,837673.308526748,822771.758046027,0.00013025467114016664
257,839865.884449985,821774.166834076,0.0
258,839773.410756783,822325.38756967,0.0
259,839071.944244446,822400.513620945,5.859129157413646e-06
260,838576.22721371,823704.270815742,0.00010231697120620117
261,837430.753478233,822535.151096978,9.826860944641072e-05
262,840322.41720214,822073.484008597,0.0
263,839364.309019329,822218.317552187,0.0
264,838925.501520175,823244.010327954,0.00012208757547459303
265,839480.191040971,823543.152059695,0.0
266,837978.713829483,822840.225457724,0.00020181487899379705
267,839679.057635891,823705.853843962,0.0
268,840128.801434801,823681.125155407,0.0
269,837750.907402287,821691.314450426,0.00017787753721059123
270,837409.852585981,821923.510902919,0.0002039110277965041
271,839541.396833649,824001.982292979,0.0
272,838079.627619928,821866.873454264,0.00011277866965860694
273,839341.16814444,822309.444693761,0.0
274,837701.766539786,822154.857860666,0.0001667537110893539
275,839668.864442317,823895.975961606,0.0
276,837887.622248824,821805.761692591,0.00015875382538959787
277,840443.473742806,823416.597208645,0.0
278,839804.606984606,821973.863285537,0.0
279,840672.981055661,823889.770256003,0.0
280,838791.714333431,822365.958274344,6.081182454870513e-05
281,839564.6521045,823540.241367268,0.0
282,840305.876092338,822165.366003947,0.0
283,837434.265440885,822085.34591032,0.00019073411443691884
284,840670.208049365,823991.786395757,0.0
285,838969.312862813,822470.583538541,4.4093815001724284e-05
286,837292.278864116,823129.973637926,0.0
287,838578.507562892,823856.523689125,5.1015479352251176e-05
288,838400.903065217,822723.81753617,0.00021067032299193573
289,838126.396783094,823416.060593416,0.00019356945340426144
290,837903.369888255,821475.012652663,0.00012497823359827696
291,839610.550503347,823396.034105776,0.0
292,839997.066758404,822258.270353511,0.0
293,837812.65265528,822614.0284377,0.0001742092254451719
294,837239.626973746,823274.135918239,0.0
295,839906.457367845,821863.060738648,0.0
296,838345.647711235,823557.33758082,0.00016593072821733504
297,837983.557973527,822410.532383479,0.00017762947931275968
298,838328.220287556,822836.129534756,0.00023107591409403003
299,840408.572302007,824218.563898532,0.0
300,840132.401808534,822221.423574737,0.0
301,838193.797144592,823384.324103823,0.00020545698121691752
302,839089.046789392,821807.627144713,0.0
303,839959.29272785,822557.282456027,0.0
304,840836.259580905,822550.418101783,0.0
305,838950.143722148,823071.238074505,0.0001242949767726693
306,837952.178829544,822918.549630288,0.00020400859006815904
307,837602.741377129,821869.02456748,0.00020017234725340348
308,839410.274456861,822901.914443511,0.0
309,838362.406010552,822814.04467374,0.00022718997953974758
310,839296.919160804,822898.177292269,1.3940811889799217e-07
311,839896.841443683,823230.990886232,0.0
312,840347.371064435,823085.928974702,0.0
313,840141.885479175,823310.797343915,0.0
314,840320.875564667,821585.61110414,0.0
315,840385.822473941,822960.838553813,0.0
316,838203.735618517,823502.517555575,0.00017894236915440455
317,837196.800127202,822966.782404357,0.0
318,839949.226379507,822035.107753378,0.0
319,840105.789253416,821588.771867747,0.0
320,838066.854384584,821448.858489749,8.411473477711291e-05
321,839635.114208886,824073.241435979,0.0
322,840365.867993195,823518.51882132,0.0
323,840250.773059145,822474.42848466,0.0
324,839825.58332131,823389.440256215,0.0
325,837972.346866793,822204.855312704,0.00014981963542543244
326,838719.909156174,822872.702562629,0.0001829545171478018
327,837891.755539573,821600.600202067,0.00014457626836040372
328,840230.854750555,823501.418072848,0.0
329,840828.368608208,822688.621137039,0.0
330,839096.316729891,822461.672777822,7.306833404659057e-06
331,837652.935712143,822602.325192914,0.00014840399416234242
332,838002.670703554,821538.858042463,0.0001126538735153857
333,838515.354462644,822174.935159928,4.027247831774145e-05
334,840278.684344412,821612.454115464,0.0
335,837130.929746553,823429.97849496,0.0
336,840587.502343853,823254.576375545,0.0
337,838648.165172199,822831.581584239,0.00019433459005787615
338,840199.98038444,823968.345314204,0.0
339,840080.821205047,822476.717393883,0.0
340,838603.451226746,823738.64784089,8.750463991710948e-05
341,838208.657534611,822079.336210764,7.909277757898684e-05
342,839764.950663654,823323.61704877,0.0
343,837812.886910737,822209.735204435,0.00015565796708335276
344,839775.126557848,823687.874368887,0.0
345,838026.68224629,822238.196516334,0.00015052239946977458
346,838551.910539305,822878.511030272,0.00021642404330046358
347,837573.298098885,821933.325490948,0.00020023872386977875
348,837735.004225697,823018.592917522,0.00015325163002082034
349,838380.54628285,823876.826629987,5.9464357313163756e-05
350,840388.240100393,822014.897464634,0.0
351,840630.817930941,824302.121912712,0.0
352,837953.355474645,821977.888732857,0.00014037169304469564
353,840221.873708085,822153.446547593,0.0
354,840486.061268202,821976.49018976,0.0
355,840054.471479756,823594.993596575,0.0
356,840645.18208386,821716.927946264,0.0
357,840142.373518582,823275.106443011,0.0
358,839693.283092013,823058.341850305,0.0
359,837660.043761393,822112.507856675,0.00017663390279923702
360,839317.901084434,822387.940020699,0.0
361,840350.175420159,822587.50889918,0.0
362,840080.847927984,823782.107967468,0.0
363,836842.769369089,822830.133536166,0.0
364,839428.765419601,822953.361059277,0.0
365,839323.933561349,823157.028541311,0.0
366,838869.44188376,823045.735234351,0.00015002302372640942
367,838255.314439553,821434.844943037,3.197823965885832e-05
368,840304.618270799,822584.497211327,0.0
369,837720.1842648,822794.151132056,0.00013667641440552478
370,839303.304073586,823218.42355085,0.0
371,840115.189326399,823067.140090581,0.0
372,838637.305888927,823058.662506936,0.00020899927979408715
373,840186.544386576,823923.632200739,0.0
374,838645.955050578,822349.024517335,8.331678235623489e-05
375,839819.257528123,823578.441158312,0.0
376,838755.079368597,822694.016901634,0.00014962130398757866
377,837658.800406462,823406.994652984,9.675182074593075e-05
378,837548.585539375,822818.833129288,8.670519596503838e-05
379,838916.925111644,823027.764157198,0.00013524178272989194
380,840139.960267596,822418.567913495,0.0
381,839806.543219022,822235.212192234,0.0
382,837826.876750432,821735.864391397,0.00016817363236311104
383,840918.26613533,822986.5261924,0.0
384,838324.685304212,823077.907574204,0.00024349314156991967
385,840372.105730715,823970.934947995,0.0
386,838032.89499282,823276.543666188,0.0002064295915066818
387,838275.645410408,823015.267043484,0.00024384260795043763
388,839116.154681581,823405.721963598,3.805417423416391e-05
389,837856.171276019,821455.799350271,0.0001307217405140238
390,836805.148037315,822963.296405123,0.0
391,838165.517659142,822226.975255351,0.00012537487707847979
392,840439.003802093,822377.184377139,0.0
393,840075.50693585,821991.005940613,0.0
394,839548.853734383,823444.685954681,0.0
395,837536.338038123,821552.75599598,0.00018303766741015464
396,839469.586590235,822114.359613071,0.0
397,838419.250168878,822613.89876265,0.00018602191639773225
398,837762.410148673,822788.658382082,0.00014587698781854915
399,838063.884231598,823508.621636945,0.0001648650125353602
400,836960.069050155,822868.591909473,0.0
401,838676.264286188,822602.378623809,0.0001481552189601913
402,840800.543192973,821742.105131479,0.0
403,840824.050491381,823963.990103321,0.0
404,840342.978289463,821963.394988959,0.0
405,838456.920930306,821823.92343493,0.0
406,837751.660117405,822256.197177406,0.00015886545174954077
407,838117.901160555,823124.778886571,0.00023214177814156475
408,838348.37170136,822056.675854653,3.7068044688522324e-05
409,840660.727603623,823358.826718155,0.0
410,837754.14305751,823337.290229134,0.00013594443123341124
411,840937.530360594,822834.607554853,0.0
412,839297.534777204,823060.829244273,0.0
413,837195.635266181,822474.187515033,9.711629776153534e-05
414,839826.985975599,822768.739531505,0.0
415,837249.803935312,823159.374404306,0.0
416,839374.840583538,823500.259565418,0.0
417,838220.238265909,822276.909767682,0.00012343242601166662
418,837321.946480132,823380.08285309,0.0
419,838724.056454501,822211.037077879,2.510739823168804e-05
420,840657.195402036,824077.688795184,0.0
421,838615.41846601,821980.706962543,0.0
422,840703.094195807,821986.925463488,0.0
423,840599.858494871,822566.720625288,0.0
424,839095.53571815,822648.28981565,4.0845960887962886e-05
425,840973.41944498,822492.225515622,0.0
426,837530.667009578,822688.296888837,0.0001054038123788669
427,838262.656783763,823716.047394105,0.00011727557058661366
428,839303.451375156,823900.398266964,0.0
429,840210.695773636,821834.133294999,0.0
430,840762.85531817,822099.153312906,0.0
431,840424.761132241,822272.76399995,0.0
432,839163.236195893,823550.036369737,3.3008074997811694e-06
433,841018.919904476,822085.828225056,0.0
434,840333.132527465,821900.406065301,0.0
435,840419.378703115,822930.694080157,0.0
436,839506.037867417,822529.830571026,0.0
437,840358.23196036,822076.139050977,0.0
438,839642.795430068,822123.974085328,0.0
439,840220.384672264,822869.19766492,0.0
440,840042.050737282,823252.130107256,0.0
441,838843.603972957,823733.309365342,4.369097699514746e-05
442,840356.976060329,823713.937794281,0.0
443,840292.376436563,822262.59498068,0.0
444,836913.419259029,822927.361184135,0.0
445,839291.97077238,822063.962661121,0.0
446,837685.143990074,821611.069750038,0.00017892551205349268
447,838478.720584303,822977.559536152,0.00023274646137122306
448,839518.531299064,822960.334161351,0.0
449,837881.39922402,822860.634257856,0.00018365621886150688
450,839028.945107378,823196.895674354,9.204560380510343e-05
451,837266.374147951,822939.272073966,0.0
452,838539.028697546,823734.053282176,9.732880406151708e-05
453,840413.474041428,821668.685044632,0.0
454,839711.628697522,823519.017754284,0.0
455,838620.798010526,822320.60289175,7.803633767983273e-05
456,840928.437291014,824341.933100042,0.0
457,837937.60633513,822580.453718384,0.0001838927574975848
458,838142.150660969,821525.657303238,7.544799090768659e-05
459,838637.512316146,822481.441662205,0.00012444542840751638
460,840158.426118245,821485.026145329,0.0
461,838907.747334353,823922.70499494,0.0
462,840120.684798555,824102.675306851,0.0
463,839113.843382493,822684.785256947,4.034274866911469e-05
464,838764.062283003,822759.297454988,0.00015826317784281774
465,839939.52981741,821868.179952454,0.0
466,837350.072841833,822761.75500827,2.7875101255553218e-05
467,839605.73825746,823355.60159977,0.0
468,839321.716994706,823541.699394449,0.0
469,839670.450217578,822082.199726293,0.0
470,837217.095905751,823319.832571865,0.0
471,837595.094629216,821565.746158774,0.0001815765892542132
472,836876.051587402,823236.51557123,0.0
473,838941.007844003,821961.068007026,0.0
474,838328.192443942,821888.943181277,3.923009398368407e-05
475,839461.921331599,823000.882228746,0.0
476,838374.786742629,822072.25503115,2.9256567449175002e-05
477,840047.112591419,823164.151010802,0.0
478,838094.790655633,822927.678559587,0.00022777973155398742
479,837822.608326121,823075.616925351,0.0001776991230324979
480,839648.413899583,821805.775841792,0.0
481,838274.152588342,822080.225750447,6.0806981268813153e-05
482,837659.238779127,822949.578834007,0.0001276933415301155
483,840022.118681507,822313.718974686,0.0
484,838126.239933788,821964.074487384,9.712009791981777e-05
485,840435.444801904,824253.702436718,0.0
486,839484.367547433,822457.833038106,0.0
487,840150.280846847,822386.928803956,0.0
488,840302.894035523,823515.416494559,0.0
489,837280.675567432,823377.557210126,0.0
490,837412.557517774,822471.854102521,0.00011142207634114356
491,836787.265642124,823060.347490569,0.0
492,838469.26138022,821694.411517044,0.0
493,841005.961655296,822259.954897607,0.0
494,838789.886724428,821784.806531309,0.0
495,840840.194067273,822620.671472274,0.0
496,838889.014098099,822815.06898349,0.00013101430987782394
497,838393.12309258,821574.505547278,7.377688196849846e-06
498,839188.820882655,823733.453142855,0.0
499,839595.609362,822190.233064467,0.0
500,840177.872048513,821994.74545292,0.0
501,838892.808736522,823839.854362668,8.605329192301356e-06
502,839492.177445029,822740.172070428,0.0
503,838508.579562444,822917.061890236,0.00022576887162021082
504,840889.482777436,822353.896848421,0.0
505,839028.927899061,822862.315599924,9.038378608590593e-05
506,839113.145469592,823045.177599911,6.77808857540951e-05
507,839907.398089871,822779.419239991,0.0
508,838685.604272649,823645.864376067,0.00010249883803076446
509,838091.769617078,823807.515532299,7.638290757946444e-05
510,839512.232349237,822322.31056698,0.0
511,837586.124575554,822965.620251225,0.00010401175418212478
512,839227.294976571,821751.734921674,0.0
513,836962.632432795,823168.524830795,0.0
514,838840.144533907,821810.359886183,0.0
515,839013.852880903,822194.458444208,0.0
516,840649.430873268,821787.29278547,0.0
517,839336.005925572,822758.094193793,0.0
518,840631.873914226,823737.465570864,0.0
519,840693.81052012,822904.190305042,0.0
520,837443.105291634,823007.887517722,5.397228711505042e-05
521,837855.806686817,823296.1756247,0.00016844290417314395
522,840932.570237297,822490.236502965,0.0
523,837878.895684269,822194.677915405,0.0001531621192053798
524,837949.189985741,822424.342490697,0.000180042846715973
525,840375.155759001,822823.757604797,0.0
526,839982.28627573,823234.16382852,0.0
527,840456.973855067,823999.967209969,0.0
528,837339.499885626,821542.132652216,0.00017993923579704663
529,838118.42447298,823166.423343235,0.00022953928033072165
530,840327.255567454,822118.175126136,0.0
531,839085.80723357,822955.769171682,7.606212272746386e-05
532,840215.135742791,823205.994072779,0.0
533,840472.317415813,822104.888777236,0.0
534,840524.288593241,823646.814818144,0.0
535,838424.559021069,823157.79971234,0.00023487669501670295
536,840725.446988504,822483.22498502,0.0
537,836643.656177941,823294.721632488,0.0
538,837787.637756537,823506.489011808,0.00011248387546535795
539,838794.010857351,822927.641142602,0.0001683164930370161
540,839481.269558629,821688.269067931,0.0
541,839078.204670095,823010.10500521,8.020194733322907e-05
542,838646.669893308,823599.225183522,0.00012283720004988328
543,838998.29439048,822160.799694517,0.0
544,838510.432225212,821832.103522008,0.0
545,840718.201935543,822636.119522415,0.0
546,838823.96980746,823107.151366829,0.00016220172555849369
547,839684.96729462,823223.551788262,0.0
548,840836.72540366,824272.676183287,0.0
549,840042.30866266,822206.1838752,0.0
550,838142.384286335,823620.565209489,0.00014186013607896887
551,840793.963134007,823368.783564431,0.0
552,838123.306864533,822002.927289038,9.978618004883535e-05
553,839969.686467348,823764.297753743,0.0
554,838235.701025679,823393.683666299,0.0002055613045955131
555,838110.645992916,822095.999432676,0.0001050889933397574
556,838578.883235726,821968.810516118,0.0
557,840685.868409212,823416.726496836,0.0
558,839783.444544767,822654.266833672,0.0
559,840072.265083871,823461.506055518,0.0
560,838746.254027543,822823.358766828,0.0001713226801102901
561,839859.554505954,822273.116522458,0.0
562,840853.358650238,823286.695921817,0.0
563,840789.180726837,823939.556034746,0.0
564,837053.715119189,822612.404622847,4.159195825541042e-05
565,838694.980925845,822217.649918037,3.2202347816222954e-05
566,837145.321402871,822279.703172983,0.00013613282700199249
567,837322.092156862,823233.014563965,3.843348642532473e-06
568,840755.004774569,824098.168734042,0.0
569,840642.562111706,822716.805158974,0.0
570,837271.925605002,823325.381836816,0.0
571,837546.351467718,823313.465496675,7.439101833757876e-05
572,838879.133764847,822254.704793816,1.0573573918703022e-05
573,838089.875544832,821594.720929553,9.729416402179275e-05
574,837213.138115564,823037.359182421,0.0
575,838806.063433086,822792.008837654,0.00015192562013046252
576,837999.930648854,822896.229543361,0.0002112432293282876
577,837507.470979831,822652.506114156,0.0001035508346860103
578,840011.88071021,823891.43151873,0.0
579,837729.209151223,823756.215540923,3.2282931438112146e-05
580,840801.122400787,823187.420152981,0.0
581,838118.13695282,823475.988694574,0.0001790839083427379
582,840488.199644761,823243.342005225,0.0
583,839343.105915126,821802.821655601,0.0
584,838340.558424436,821576.785255542,2.3575837258131637e-05
585,837983.24710067,821855.469113024,0.00013754187708924873
586,838316.513326552,822087.648885999,5.025054590459335e-05
587,840527.161932166,822020.417387594,0.0
588,839017.264231243,822904.520230869,9.749662448930534e-05
589,838483.23921643,821876.254444652,0.0
590,837235.839600104,822194.261057556,0.00016304102889680102
591,840528.123579423,822701.036850468,0.0
592,840338.415912856,822204.497066136,0.0
593,839005.256115555,821912.363757672,0.0
594,840676.764708994,824185.885445752,0.0
595,838102.12857897,822454.471821058,0.0001706123970300544
596,840090.578185842,824035.660629033,0.0
597,839080.387413818,822720.096708897,5.683823930600096e-05
598,837953.428903516,823039.772713408,0.00020858108598192837
599,840172.328378512,822544.29388243,0.0
600,838829.745672283,822031.31196185,0.0
601,840460.978538936,823155.811472719,0.0
602,838942.327640783,823581.315407666,5.853317870922116e-05
603,840661.766228001,823486.402881517,0.0
604,838759.172856564,822569.52269349,0.0001226000548462218
605,839469.946050492,822610.251709906,0.0
606,836987.449440994,823216.016283369,0.0
607,838991.87620471,822339.621750286,8.605852791749308e-06
608,839295.161287843,821708.414623421,0.0
609,838832.078684066,821860.858355976,0.0
610,839071.867879536,822281.173537523,0.0
611,838552.283664151,822845.698634285,0.00021291368247699642
612,837747.809026061,823229.063024847,0.00014776069951394206
